path,subtype,y,S1,S2,S3
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v1f116.png,live,0,9.95640,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v1f17.png,live,0,6.76915,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_1f136.png,live,0,12.55836,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f242.png,live,0,17.66247,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s9v1f118.png,live,0,7.85830,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v2f77.png,live,0,7.14899,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_1f79.png,live,0,15.40401,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f41.png,live,0,11.86500,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v2f100.png,live,0,6.29523,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f138.png,live,0,7.25790,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_1f96.png,live,0,15.04893,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s18v1f20.png,live,0,11.55108,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s5v1f93.png,live,0,12.58709,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f116.png,live,0,8.02373,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v2f55.png,live,0,5.10852,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f174.png,live,0,14.23431,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f36.png,live,0,10.31216,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f49.png,live,0,10.92968,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s11v1f34.png,live,0,7.58715,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v1f39.png,live,0,6.94579,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v1f58.png,live,0,9.57020,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18vHR_1f158.png,live,0,10.43879,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_1f307.png,live,0,13.04041,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s20v1f81.png,live,0,11.72661,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s20v1f75.png,live,0,11.17756,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f275.png,live,0,5.48742,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s20v1f72.png,live,0,12.72107,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v1f32.png,live,0,8.33526,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v2f79.png,live,0,-0.11359,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f51.png,live,0,10.29946,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v1f46.png,live,0,9.78273,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_1f157.png,live,0,14.35970,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s3v1f97.png,live,0,7.83045,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f103.png,live,0,12.80347,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_1f67.png,live,0,11.84133,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v2f109.png,live,0,3.41792,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f189.png,live,0,17.49469,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_1f11.png,live,0,8.33677,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_1f25.png,live,0,12.85470,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f11.png,live,0,7.86401,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f142.png,live,0,-0.37371,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v1f127.png,live,0,12.47609,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f339.png,live,0,15.21376,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s10v2f117.png,live,0,6.13391,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v2f45.png,live,0,7.48331,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f91.png,live,0,15.85554,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_1f16.png,live,0,9.97379,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f24.png,live,0,16.38718,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f117.png,live,0,8.86545,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v2f49.png,live,0,-0.65257,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s17v2f38.png,live,0,5.78418,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s10v1f49.png,live,0,10.81239,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s9v1f135.png,live,0,6.90407,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f5.png,live,0,17.08057,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f82.png,live,0,17.76998,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f73.png,live,0,7.38541,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_1f72.png,live,0,9.83471,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f138.png,live,0,10.09342,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v2f69.png,live,0,4.95724,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f154.png,live,0,17.03428,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v1f16.png,live,0,3.59479,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18vHR_1f120.png,live,0,12.10743,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s5v2f0.png,live,0,7.68149,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v2f60.png,live,0,4.87741,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v1f81.png,live,0,9.23709,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5vHR_1f128.png,live,0,19.00302,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f64.png,live,0,9.80689,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f169.png,live,0,7.58159,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s20v1f106.png,live,0,13.13361,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f145.png,live,0,13.03915,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v2f25.png,live,0,11.10534,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f215.png,live,0,10.83429,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v1f80.png,live,0,8.28280,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v1f116.png,live,0,15.78318,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f45.png,live,0,9.81807,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f88.png,live,0,10.64748,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f57.png,live,0,11.42181,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_1f68.png,live,0,13.65380,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5vHR_1f104.png,live,0,19.09934,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f81.png,live,0,20.24565,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_1f17.png,live,0,13.26661,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v1f158.png,live,0,11.57148,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_1f184.png,live,0,12.99109,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f61.png,live,0,17.77369,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v1f146.png,live,0,8.96929,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_1f95.png,live,0,4.36406,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f150.png,live,0,17.45226,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f122.png,live,0,7.62257,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v1f118.png,live,0,7.19454,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f178.png,live,0,9.63088,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f306.png,live,0,7.37029,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s17v1f24.png,live,0,6.87463,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f119.png,live,0,11.32815,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s10v1f85.png,live,0,9.16960,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s19v1f71.png,live,0,13.80817,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f157.png,live,0,5.07394,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v2f79.png,live,0,-3.57320,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f136.png,live,0,4.37401,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f222.png,live,0,9.48458,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f89.png,live,0,8.74207,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14vHR_1f139.png,live,0,11.14273,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v2f76.png,live,0,7.30476,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s10v1f46.png,live,0,8.16075,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_1f97.png,live,0,7.28530,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_1f112.png,live,0,4.74473,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v1f190.png,live,0,10.10116,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_1f10.png,live,0,11.61988,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f50.png,live,0,6.96755,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v1f145.png,live,0,7.42968,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_1f33.png,live,0,9.03744,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3vHR_1f83.png,live,0,12.46487,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s19v2f24.png,live,0,10.18138,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_1f26.png,live,0,11.53834,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5vHR_1f113.png,live,0,17.78045,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f51.png,live,0,3.37084,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_1f39.png,live,0,10.59380,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v2f173.png,live,0,8.08798,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v1f42.png,live,0,10.23126,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f105.png,live,0,5.68313,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f159.png,live,0,14.44827,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v2f130.png,live,0,11.07805,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v1f95.png,live,0,2.40089,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s5v1f137.png,live,0,12.56132,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f177.png,live,0,13.66180,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f79.png,live,0,11.03057,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f190.png,live,0,14.92135,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f122.png,live,0,-0.42048,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f18.png,live,0,15.38468,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f59.png,live,0,10.26856,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_1f62.png,live,0,17.07339,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f269.png,live,0,10.90531,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f175.png,live,0,-4.59746,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_1f227.png,live,0,12.58990,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s9v1f98.png,live,0,8.56336,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f123.png,live,0,-2.16437,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v1f112.png,live,0,8.85579,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v1f15.png,live,0,7.35460,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v2f115.png,live,0,7.41764,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f191.png,live,0,10.98875,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s3v1f86.png,live,0,7.22230,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v1f207.png,live,0,5.40671,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f289.png,live,0,14.47643,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v1f27.png,live,0,9.83224,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f61.png,live,0,13.15757,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f98.png,live,0,7.51223,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v2f101.png,live,0,-4.98578,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_1f112.png,live,0,8.82163,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f276.png,live,0,17.13351,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5vHR_1f73.png,live,0,18.22303,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f140.png,live,0,17.10591,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3vHR_1f82.png,live,0,11.83588,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_1f171.png,live,0,14.13877,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s5v1f14.png,live,0,12.03345,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v2f64.png,live,0,-0.46291,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v1f188.png,live,0,9.27415,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s17v1f83.png,live,0,6.59160,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f242.png,live,0,17.89918,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f9.png,live,0,14.32494,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v2f86.png,live,0,1.28802,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_1f193.png,live,0,10.29879,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f172.png,live,0,15.82112,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s12v1f146.png,live,0,15.33646,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s1v1f191.png,live,0,8.29542,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v2f160.png,live,0,6.04224,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v1f104.png,live,0,12.55596,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f130.png,live,0,9.33415,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18vHR_1f166.png,live,0,12.82550,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s17v2f111.png,live,0,5.04048,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_1f53.png,live,0,14.79667,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_1f166.png,live,0,9.07718,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_1f19.png,live,0,2.98618,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v2f17.png,live,0,1.77005,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v2f39.png,live,0,13.58026,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f41.png,live,0,3.42140,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_1f31.png,live,0,13.75196,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_1f166.png,live,0,16.09962,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s18v1f98.png,live,0,12.50847,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v2f112.png,live,0,1.73129,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v2f51.png,live,0,4.98701,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s5v1f36.png,live,0,12.78148,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v1f70.png,live,0,11.79455,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f227.png,live,0,19.20851,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s11v2f13.png,live,0,15.21809,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f27.png,live,0,7.15262,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_1f130.png,live,0,18.79985,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_1f191.png,live,0,5.22176,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s9v2f174.png,live,0,4.09951,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_1f113.png,live,0,13.70377,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f330.png,live,0,5.72118,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v2f51.png,live,0,7.54376,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s11v2f62.png,live,0,9.60366,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s13v2f49.png,live,0,3.85669,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_1f143.png,live,0,10.74921,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f86.png,live,0,7.90768,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s17v1f79.png,live,0,8.88193,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v2f100.png,live,0,0.24543,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_1f30.png,live,0,12.30197,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_1f61.png,live,0,10.12115,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s11v2f168.png,live,0,10.99552,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_1f138.png,live,0,6.83830,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v1f103.png,live,0,10.73419,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_1f133.png,live,0,4.33014,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v1f25.png,live,0,1.46990,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f106.png,live,0,3.15967,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14vHR_1f38.png,live,0,7.99579,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s7v2f59.png,live,0,-3.01627,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v1f23.png,live,0,4.47467,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v2f202.png,live,0,10.88888,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s9v1f59.png,live,0,8.13641,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_1f195.png,live,0,11.92476,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s16v1f112.png,live,0,16.20507,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f102.png,live,0,3.40646,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s16v1f1.png,live,0,11.04325,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_1f123.png,live,0,11.68772,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s10v2f124.png,live,0,8.02108,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s19v1f68.png,live,0,13.52157,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_1f60.png,live,0,14.04280,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f178.png,live,0,7.60405,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s16v1f122.png,live,0,11.80677,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14vHR_1f53.png,live,0,10.74827,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s3v1f10.png,live,0,0.76651,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v2f146.png,live,0,12.21116,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s5v1f90.png,live,0,13.29775,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v2f96.png,live,0,2.49684,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s3v1f48.png,live,0,7.74639,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s16v1f158.png,live,0,11.25640,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v1f106.png,live,0,3.20758,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_1f173.png,live,0,17.39417,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f259.png,live,0,6.30543,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f305.png,live,0,13.40634,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s8v1f198.png,live,0,2.33324,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s16v1f48.png,live,0,14.49628,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v1f87.png,live,0,12.95675,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_1f106.png,live,0,15.40694,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s2v2f49.png,live,0,4.49765,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s20v2f76.png,live,0,9.59780,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_1f372.png,live,0,8.91214,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s3v1f113.png,live,0,6.00748,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f44.png,live,0,3.90149,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f30.png,live,0,7.94581,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_1f111.png,live,0,11.34602,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s4v2f174.png,live,0,7.58614,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f189.png,live,0,7.86107,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_1f222.png,live,0,7.90483,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s14v1f167.png,live,0,12.43705,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s11v1f138.png,live,0,-2.15520,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s6v1f85.png,live,0,12.53599,0.000000,
/mnt/d1/data/CASIA-FASD/casia-fasd/train/live/s15v2f88.png,live,0,1.94182,0.000000,
